,id,label
279,Misc1,Misc1
100,Misc3,Misc3
80,Student1,Student1
29,Student10,Student10
166,Student100,Student100
501,Student101,Student101
231,Student13,Student13
21,Student14,Student14
359,Student15,Student15
404,Student16,Student16
223,Student17,Student17
549,Student21,Student21
365,Student22,Student22
376,Student24,Student24
200,Student3,Student3
436,Student32,Student32
220,Student33,Student33
56,Student34,Student34
438,Student35,Student35
443,Student36,Student36
61,Student38,Student38
194,Student39,Student39
386,Student40,Student40
382,Student41,Student41
102,Student43,Student43
515,Student44,Student44
512,Student45,Student45
509,Student46,Student46
491,Student48,Student48
58,Student51,Student51
338,Student53,Student53
44,Student54,Student54
396,Student55,Student55
303,Student56,Student56
311,Student58,Student58
281,Student59,Student59
63,Student6,Student6
85,Student60,Student60
469,Student61,Student61
92,Student63,Student63
298,Student64,Student64
475,Student65,Student65
238,Student68,Student68
345,Student7,Student7
419,Student71,Student71
118,Student72,Student72
209,Student73,Student73
340,Student74,Student74
160,Student75,Student75
418,Student76,Student76
518,Student77,Student77
25,Student79,Student79
116,Student8,Student8
68,Student80,Student80
388,Student81,Student81
11,Student82,Student82
213,Student83,Student83
216,Student84,Student84
243,Student85,Student85
76,Student86,Student86
317,Student95,Student95
189,Student97,Student97
433,Student99,Student99
335,Teacher1,Teacher1
431,Teacher2,Teacher2
162,Teacher3,Teacher3
88,Teacher4,Teacher4
344,Teacher5,Teacher5
381,Teacher6,Teacher6
558,Teacher7,Teacher7
98,gd6v7134AUa,gd6v7134AUa
492,id[firstname]2siltd5q4,
247,idf8noiig7h6wh,Welcome to Piazza!
218,idf8np6hlvk6wo,Tips & Tricks for a successful class
128,idf8np8iaa16wr,Get familiar with Piazza
531,idf8npbr5qm6wt,Introduce Piazza to your students
532,idf8nq2g36u6wx,Search for Teammates!
349,idf9ojdm3ty40e,
101,idfaa4du2eb3bd,
442,idg2yzr68cm2x4,
129,idgcq5z4benkd,&#34;Teaching Is About Relationships&#34; -Bill Gates (article)
336,idgcqchhob17dp,
150,idgcqjv0q223g9,
264,idgqnrtlgde5pw,
142,idgrodful3h7bm,Preaching to the Choir - How T-Square failed me as a piece of educational technology
165,idgsad8pyns56d,Peer review
14,idgttuabl79v2,
416,idgudhlbvnu4h3,Survey questions
133,idgupesb98v5xi,
49,idgw6kt1inbha,Project Tracking and Sharing
93,idh1kuiuasa3cy,Udacity course errors/corrections
397,idhbwempgx05wy,Beta Testing verus Research?
130,idhejp6ddjw78b,Integrating Technology - Novel way of learning
541,idhfrlt04s94n9,
265,idi4tcownx036b,
291,idijh5p0p41577,
449,idj4r74e4w64kw,Teaching Autistic Students Programming
457,idjask0lxnr27z,
180,idjee7hfmql1rg,
168,idjlc2ltmdi72d,
544,idk5gij1h3j5j6,
358,idkapykv8ke43s,Faked peer reviews in scientific journals
519,idki7nayvhc4kv,Celebrity/professional presentation of course content. Yes or no?
310,idkled9yf8c2rx,
274,idko1ucj5b58j,OMSCS Mobile App
352,idkozyrjfs05nx,Library Contribution
172,idkp7btwzv76v1,Rea[lastname]g Material Finder
224,idksc5bpary205,Our future...
476,idlaeg5y4r24rb,
275,idlox93qedq5nt,10th grader&#39;s high school project claim to be 47% more accurate than Google search.
364,idltd55lm2y3on,Good News for Nanotechnology Majors
158,idm7akhj1z9626,
5,idmazeha6g22ia,
155,idmedk1vgep2pc,
295,idmgzghk6wx6lf,
17,idmhwfo7z4t6m0,Maximizing organizational value from the Personal Statement
288,idn30rqxc2d730,Are games extrinsic or intrinsic motivation?
73,idn3gwb5dal2h2,
187,idn7sh3fc231yc,Research / Hybrid Project Idea(s) &#43; Interested peer search
450,idn8h3xz9p9xo,Using Watson in the Classroom
528,idnbhjqyhjb5s1,
461,idngyqf3fmsb1,Getting &#34;Assessment Not Available&#34; for survey
4,idnjluken0q1kd,
306,idnk1x7iw8p4zz,
478,idomf0rr4qg11d,
86,idovhlrycs66h5,Issues with peerfeedback/tsquare
401,idozco2lb9o449,Personal statement submission
10,idp41i5hi8c5e7,
506,idphzkjjkomb1,Feedback on peer review of personal statement
234,idpi6p5vf1d5h3,New Media Consortium&#39;s Horizon report: broad-based summary of recent activity in EdTech
339,idptocam3s474e,&#34;ClassCraft&#34;
89,idpx1im3k1026q,
347,idq1jr6gq606jf,
521,idqaeq93psy1jw,Educational Game for Writing and Collaborating
96,idqbstoqcsb5p0,
341,idqnio8shug2aa,
471,idqosaydmvzc0,
408,idqtwrrsc194fn,Library Contribution
229,idquiivus6z1o0,Thanks for the contribution!
420,idqvgdh5ck73qd,[firstname] [lastname] &#43; Teacher2: Mentor Discussion
91,idqwx4zbh2h3y7,Problem To Address: &#34;Educational&#34; Data Mining of Educational Technology / Education Datasets
225,idqx3sp1f633ou,Proposed Problem Scope: &#34;Educational&#34; Data Mining
453,idrabjc8ewx56d,Proctoring
441,idraozwip2z6do,
282,idrap38w9407c5,
46,idratehur3g75e,
448,idraxc9rfs66lk,
8,idrb079lxjf19s,
262,idrb[firstname]r7w56y1,
444,idrbheqd9ke503,
452,idrbkoihgpf4mb,
69,idrbpxq9kmy5nh,
534,idrbs9gf25c64w,
163,idrbzveanz513w,
138,idrc2t7my1mp,
97,idrc4mnvg147fp,
167,idrc6f4l8rh1ji,
378,idrc7y43q3g1u3,
510,idrghu2l8x45bo,Study identifies new cheating method in MOOCs
134,idrl43e8otx57,
508,idrlsjks7ky2qm,[firstname] Darden &#43; Greg Weber: Mentor Discussion
228,idrlv9slkri3m7,Misc3 &#43; Greg Weber: Mentor Discussion
78,idrlxlyotxk4k8,Student4 &#43; Greg Weber: Mentor Discussion
428,idrlz9cedic61l,Student76reene &#43; Greg Weber: Mentor Discussion
125,idrm0rixhes4oo,Student58 &#43; Greg Weber: Mentor Discussion
415,idrm2cf039r6y3,Student28 &#43; Greg Weber: Mentor Discussion
1,idrm3sbp5rfj,Student29 &#43; Greg Weber: Mentor Discussion
304,idrm5zcvoecp7,Student85 &#43; Greg Weber: Mentor Discussion
305,idrm7bibsiu6p3,[firstname] [lastname] &#43; Greg Weber: Mentor Discussion
390,idrm8mkez5e1up,Student15 &#43; Greg Weber: Mentor Discussion
226,idrm9xmc5wt494,Student64 &#43; Greg Weber: Mentor Discussion
109,idrmbn86r8h52v,[firstname] [lastname] &#43; Greg Weber: Mentor Discussion
113,idrmdhhfxhe5qt,[firstname] [lastname] &#43; Greg Weber: Mentor Discussion
79,idrmexam5k633x,Student99 &#43; Greg Weber: Mentor Discussion
493,idrnm6doze35zn,Throw back to case based reasoning and other KBAI methods
84,ids0he3vabv3ag,Review peer feedback?
520,ids27r7blpw6ph,
360,ids5c0kaz7i42w,
451,ids5kgtdfa3ge,
110,ids67d56y3t2t8,Group of seven major universities (inclu[lastname]g Georgia Tech!) seeks to offer online microcreden[firstname]ls
434,ids6r2trzec4g5,Student95 &#43; Teacher3: Mentor Discussion
83,ids6udf1cth3ud,Student84 &#43; Teacher3: Mentor Discussion
269,ids6zlg9aoe5mg,
203,ids72cw1s6i182,Student34 &#43; Teacher2: Mentor Discussion
429,ids76l1wjfq2ob,Student65 &#43; Teacher2: Mentor Discussion
41,ids784ednlu3a2,Misc2 &#43; Teacher3: Mentor Discussion
503,ids78dp9wje3dz,Saurav [lastname] &#43; Teacher2: Mentor Discussion
502,ids7a58a4yv5qc,Student8 &#43; Teacher2: Mentor Discussion
135,ids7bttey294uy,Student56 &#43; Teacher2: Mentor Discussion
48,ids7dz8yddz5l2,Student54 &#43; Teacher2: Mentor Discussion
483,ids7g8lwumh5c4,Student37 &#43; Teacher3: Mentor Discussion
474,ids7gazb9r56v3,Nate [lastname] &#43; Teacher2: Mentor Discussion
277,ids7h53xv773q0,I just realized I needed to submit assignment
330,ids7ist6jyy48b,Student88 &#43; Teacher2: Mentor Discussion
53,ids7quj2two55l,Student26 &#43; Teacher2: Mentor Discussion
307,ids7symq25d5vv,Student91 &#43; Teacher2: Mentor Discussion
195,ids7vk6c8vv5jj,Student93 [lastname] &#43; Teacher2: Mentor Discussion
321,ids7y9t2le33yh,Student16 &#43; Teacher2: Mentor Discussion
405,ids7zb1t3v3v6,Jensen Vang &#43; Teacher2: Mentor Discussion
268,ids81mokwe1z9,Student39 &#43; Teacher3: Mentor Discussion
256,ids87wv4fq438s,Student46 &#43; Teacher3: Mentor Discussion
374,ids8eq56oem5j4,Student94 [lastname] &#43; Teacher3: Mentor Discussion
299,ids8zw9abux1p9,
546,ids9atmqxgm787,Student9 &#43; Teacher3: Mentor Discussion
511,ids9j53coxo5zb,[firstname] [lastname] &#43; Teacher3: Mentor Discussion
320,ids9mee2ceu725,Josh Z &#43; Teacher3: Mentor Discussion
99,idslebcq70w3nz,Survey of MOOC exit reasons?
81,idsrdc8xiaf4xp,The Educational Technology Developerâ€™s Guide
273,idszoazg6kw64,Student3 - Wrong Submission for Personal Statement
108,idt2cec2trbox,Is language delaying progress in EdTech?
300,idthq2s8gae4ht,Swift as a first programming language?
104,idti1wd1w8n28n,
258,idtlb63exjo15k,
266,idtlq1ns6l47dk,Student1 &#43; Teacher6: Mentor Discussion
193,idtm0dfki0d6r4,[firstname] [lastname] &#43; Teacher6: Mentor Discussion
296,idtmgs9x28t17e,Have mentors already been assigned?
260,idtn16bo47p7g8,Student36 &#43; Teacher6: Mentor Discussion
308,idtnblh36gb1c8,Student41 &#43; Teacher6: Mentor Discussion
458,idtnfhzexvx2kp,Student98 &#43; Teacher3: Mentor Discussion
26,idtnfiantnk62d,Student67 &#43; Teacher6: Mentor Discussion
185,idtnjmoa4po5lp,Student61 &#43; Teacher6: Mentor Discussion
54,idtnnxuw11d66o,[firstname] [lastname] &#43; Teacher6: Mentor Discussion
40,idtnrsk4vtt3nx,Student49 &#43; Teacher6: Mentor Discussion
430,idtnwde932p4vu,[firstname] [lastname] &#43; Teacher6: Mentor Discussion
495,idto0s6rq512u0,Student74 &#43; Teacher6: Mentor Discussion
440,idto5okz6sg5b0,Student3 &#43; Teacher6: Mentor Discussion
499,idtrv5esd971it,
366,idtuzbqf4m456f,Student53 &#43; Teacher7: Mentor Discussion
294,idtuzkucylm1vc,Student100 &#43; Teacher7: Mentor Discussion
467,idtuzo8z8yk5da,Student42 &#43; Teacher7: Mentor Discussion
513,idtuzr7l2rk2wv,Student14 &#43; Teacher7: Mentor Discussion
106,idtuzu0k5vk1m8,[firstname] O&#39;Conor &#43; Teacher7: Mentor Discussion
115,idtuzwlmimg1ms,
259,idtuzzor86t1nw,[firstname] [lastname] &#43; Teacher7: Mentor Discussion
28,idtv03vgiwt6v4,Student44 &#43; Teacher7: Mentor Discussion
496,idtv06x6l8y1pi,Student10 &#43; Teacher7: Mentor Discussion
140,idtv09qftnh1zf,Student81 &#43; Teacher7: Mentor Discussion
373,idtv0da5ovx30v,Student75 &#43; Teacher7: Mentor Discussion
402,idtv0fxxl425i2,Student80 [lastname] &#43; Teacher7: Mentor Discussion
52,idtv0iic19s323,Student70 &#43; Teacher7: Mentor Discussion
554,idtv0l8ls5i229,Student33 &#43; Teacher7: Mentor Discussion
105,idtv0pcndey1t9,Student66 &#43; Teacher7: Mentor Discussion
287,idu4m1sjvp21aq,Detecting Schizophenia in Youths
355,idua3i4xsh369h,Student35 &#43; Teacher6: Mentor Discussion
144,idua68da1c36dc,Student77 &#43; Teacher6: Mentor Discussion
248,iduab3gbm6y3c,Student59 &#43; Teacher6: Mentor Discussion
369,iduafpquedx1zd,[firstname] [lastname] &#43; Teacher6: Mentor Discussion
342,iduj7iyqmb14nn,
363,idusecjblef4lr,
487,idut4ft8zc66cx,Student20 &#43; Teacher1: Mentor Discussion
516,idutctlpvk52af,Student19 &#43; Teacher1: Mentor Discussion
42,idutof85kyw5d8,
411,iduu927jqu68z,Student6 &#43; Teacher1: Mentor Discussion
210,idv3op26quf1cq,no feedback received yet
23,idv882bdosf6k5,
107,idvpemtlzp98a,Academic Research Grant Proposal
460,idvvqdn9fr15dr,
47,idvyn5l4m7m5oh,
263,idw6745mdf03sp,An EdTechnologist writes an article for Forbes Tech... (Published today 8/28 &#64; 8:42am)
538,idwfbm8fppd2fe,
126,idwis63mp7r1zl,
12,idwla6hmdsr10c,
535,idwoh3ut1gq602,Tech for Higher Level Math: ???
90,idx6e1tkxvz15h,
548,idx8vw8bt1055w,
551,idx9pa3lnw326m,CS6460 - Educational Technology - A cMOOC course?
489,idxd5l7r3ti7i1,Student79 &#43; Teacher1: Mentor Discussion
514,idxda8mryajfl,[firstname] [lastname] &#43; Teacher1: Mentor Disscussion
413,idxdcuygrnv2mb,Student25 &#43; Teacher1: Mentor Discussion
437,idxdehe0wcq7f8,Mike Khalil &#43; Teacher1: Mentor Discussion
454,idxdg0ib7s1136,Student32 &#43; Teacher1: Mentor Discussion
120,idxdhd80h2v1sc,Student47 &#43; Teacher1: Mentor Discussion
35,idxdk16ibv57it,Student86 &#43; Teacher1: Mentor Discussion
94,idxdmkbfrft2zw,Student87 [lastname] &#43; Teacher1: Mentor Discussion
32,idxdojopyhh4y7,Student52 &#43; Teacher1: Mentor Discussion
257,idxdpz40gup20e,Student30 &#43; Teacher1: Mentor Discussion
353,idxdqzjhhpu5jj,Student97 &#43; Teacher1: Mentor Discussion
456,idxhmm5940222n,Quick interesting notes from the start-of-course survey
176,idxjqyjr4sjle,
351,idxpxnq5j8u5pg,
398,idxurjwqr4n0,
414,idxwxo2vgxs515,
64,idy3acbjrmr169,ATTACHED: Assignment 1
301,idy4vnns5n55ad,"How many students in this class are currently, or have been, teachers themselves?"
553,idy7noc5fu28a,Looking at simulation-based learning?
472,idyffwuzdh41pw,resubmitted assignment
379,idyhum9v12a5jh,Integrating with GATech identity management
468,idyi6lncyoyrb,
22,idykmwb0p6ik2,Assignment 1 submission
199,idyl8ts9plq6a1,Submitting Assignment 1
318,idynjxqw7ye5ob,Late Assignment 1
334,idynukfjzdr7n1,Peer feedback and continuity
16,idyq5kbxk235ao,Oops on my comment on feedback from [firstname] for assignment 1.
66,idyty406lw4l3,I prefer PDFs in PeerFeedback...  do you?
422,idyvneq5hay4cp,
540,idyyc5yx2475gr,3-year Degree
480,idyzpozm3yk4y1,Please make sure to rate the helpfulness of peer feedbacks you receive
184,idz0rhozumh4sk,Share your personal statement here
237,idz306xtzab1t2,
463,idz5xjxx3gqmu,Taking notes on laptop
523,idzlx6gucbs7fl,IRB approval and CITI training timelines
204,ie00cfmttsz596,
250,ie09ikaxa9659l,A personal question on your 7641 post...
31,ie0k1jfreckit,How to contact people privately?
343,ie0nnh7frr8704,
556,ie12aping3b5i,
151,ie18n02621q7kx,Applying motivation theories to the design of educational technology
550,ie1a23o4dql323,
202,ie1zf90pxj5213,
384,ie27uw1dr721rq,Question on Assignment 2
197,ie30a4wqame7gi,Parents on Tech in the Classroom
290,ie37utnz9oa6i7,
45,ie381dmdmpe3jl,Audra&#39;s Group Announcement Thread (1/2)
164,ie382pdsyxk2am,Audra&#39;s Group Announcement Thread (2/2)
39,ie3hg8p16hf3d0,
529,ie3kt3oj3tb4fn,
293,ie3muzbixl91ul,
412,ie4de9b4ums6k1,Data available from Georgia Tech OMSCS?
526,ie4gaadzv70454,Waiting to see when Udacity files for IPO
141,ie4lk8786ca2p8,
51,ie4p4850pox3zm,Educational technology for the poor can make a big difference
232,ie4yf4bathx1af,What is your preferred speed to watch Udacity Lectures at?
439,ie4yqoe4ais74,Footsteps2Bril[firstname] - Early Education Provider
498,ie4ytc06rxt7g8,
383,ie4yvvwf8w9o8,Follow up
136,ie5of7cebpt42x,
337,ie5ojql5czc4xq,Does integrating EdTech tools at K-12 present additional challenges for Educators.
95,ie5pwr3v5y96b3,Survey tools
555,ie5tz38ia5x1gk,
131,ie5w0dj0fmm106,OMS progress report
380,ie5wrlpbo30n1,Free education software by Facebook
117,ie5xe2sg22t3xh,Tech Ed Robotics style
356,ie65kwix6s5567,An interesting book &#34;Learning Science Through Computer Games and Simulations&#34;
481,ie66ulv6b4g2we,"EdTech, children&#39;s data, and the law"
331,ie68liryebtsr,
188,ie6a4i5yzqjys,
517,ie6ccmieu3b2ce,
537,ie6olfrtwac2kz,Tried officially the Co[lastname]Game platform ... Loving it ... Enjoy! Excited to see where things go!
19,ie73w9jfpvp1ku,
178,ie765ycdicl48u,
137,ie781ssotvw31u,Thoughts about submitting the assignments...
255,ie7c6ztvqun1rp,Still trying to gain some momentum for the class. Would like some extra insight from you.
350,ie7d5y8a3wl4vj,
543,ie7dgu0wctf77j,
400,ie7j7vrfwbl5if,
244,ie7lv4m8t2q79d,Gaming: off topic
267,ie7oi9rgsmb1ym,
327,ie7p2sxztxq7ku,What information is important to an Instructor?
406,ie7rj51ijcf1po,Clever intelligent math tutor app
123,ie7tpjjxrx168o,
391,ie7ve4uqv6ei3,
242,ie7zwxtnd0143d,"Student Absence, Wed[lastname]g &#43; Honeymoon - Aug 29th- Sept 5"
198,ie81jj5p3lt2lx,Great Project Site
399,ie830qed7fj42f,
253,ie8kuijxowf6xq,Some big EdTech stories for last couple of years
177,ie8lfred1vi269,
74,ie8mpyu5ggz5si,Learning Logic Algebra
447,ie8nawsb7gt2sq,Education Technology and Related Resources
212,ie8q99zv3be623,Data Quality Campaign - Improving student achievement through data
219,ie92yuyd9y11n,Peer Feedback document for [firstname] is empty
36,iea1nzgyryx5ms,
196,iea8ciojd3y5td,&#34;Why is Measuring Learning so Difficult&#34;
530,iea99joppf46xd,
161,ieac9a0j6y06zw,What &#34;Technology&#34; do you plan to use?
522,ieai43s09ii3qh,
482,ieaofqovp0m19q,
71,ieaoguhzw16606,
504,ieatv3darim7jn,
283,iebhpxog4103j1,
372,iec9g1x32gxtu,"Before Choosing Edtech Products, Ask Yourself These Three Questions"
417,iecgnq09aza2xa,"Sharing An Update - Co[lastname]Games; Seriously, should be sleeping!"
87,iede5nw7sey44p,
370,iedn7kra2ve5z,
60,iedobrvq40261v,
215,ieecdf23g055qb,Will computers get better at teaching people than people?
271,ieelcho5zxk3fm,
214,ief06f51l637im,Freakonomics Radio/Harvard President
542,ief0x48axuy2vr,"Computer Science Courses that Don&#39;t Exist, But Should"
407,ief17426ss369,
421,iefme85iwo82jp,Low Mentor Partcipation
533,ieftew6wme356e,
445,iefxrup8hhw5xz,Sharing An Interesting Article: Ed Tech is here to disrupt; Financial post
33,ieg46qbdhdz4im,
171,ieg6y8vtmmr1tt,T-Square Assignment &#34;returned&#34;
251,ieg8ax7ke4h1tp,
149,ieg8px3hcs73vl,English-German dictionary free
409,ieg9y1ill6u7ka,
387,iegc9tymwg53u8,
55,iegdbwduxjf1o7,
425,iegj3aep3ic11q,
0,ieh8o3zhc8c1y1,Working on group projects
446,iehe01t3if44jm,
297,iehe8qbtwwr703,
316,iei4h20n2vt6e5,
174,ieisi296r7c3a4,
20,ieiuk6adkdf19h,Mid-course survey duplication?
426,iek7xf31yp2683,
139,iek88dbsioq10l,
524,ieka6dxqt117kb,
392,iekau959pk32ih,
148,iekr2951cd073s,OECD Says more computers in school won&#39;t improve education
507,iela9vtghe31k5,
319,ielaw2r7euf22k,Outlets for Tool Papers?
112,ieleurks29v3mp,IRB approval process
284,iem1mlau6qg8n,Video clip
354,iem5a8xd4te3pm,Don&#39;t make Frog Fractions
368,iem63rpu5cp3gg,
190,iem7md81sbl6s8,
127,iemurkdajhr4p6,Article: NYC to require computer science for public schools within 10 years
309,ien6ju9sc4wlb,Interesting Article about some big dollars spent in EdTech
272,ien6ns3kiulqu,Hey!
423,ienggp53tp66ig,
346,ienjk1b3hl36ri,
464,ienjyuqdmuo7a6,
143,ienxgtk42bu4e4,Barbie: tutoring system of the future?
145,ieo7k9okn4i6qi,
175,ieoag3vb1seot,Personal Question
201,ieolh5clc1p4z1,
157,iep10gsutxi3zl,
470,iepqu5hdg0e6fq,
181,iepsh98dju31n4,
285,iepz09lhwwo2vd,"Personal Question, Student101"
462,ieq5s2bxr8bkq,
505,ieqd7wn58131yv,
252,ieqkivmnub717y,Personal Question
7,ieqkkbl2fpu2mm,Personal Questions
313,ieqoxh3cgme5cn,IRB requirements
183,ieqsfiq6daw1yz,OMSCS Video for GVU Brown Bag Session
459,ierjoywh6ly5k3,BrightBytes (from Clarity) - http://brightbytes.net/
332,ierk8jrx2wc7l2,
13,ierzvnacv4k3ir,
154,iet22l05ucp2b3,The merging of KBAI and EdTech
38,iet43d0r88amk,Use of class project commercially
410,ietagf3vinh1ey,Personal Question - Feedback
395,ieu2symy9bw6ag,
324,ieu460k8b1q1ba,
124,ieu7totw95cr4,Personal Question
361,ieu8dep853h3s1,
276,ieuce3knaw32cf,Problem with Peerfeed back ?
240,ieuj021bzxr20z,
403,ieunamj87u04j,
525,ieur6ml8c6q6nt,CloudBrain - Realtime sensor data processor...
153,ieutdb6ry9a21m,
484,ieuv688se6z63r,
486,ievg72k95ju71l,
205,ievjic6wl2k2hd,
302,ievnkt7vskv1tb,Who&#39;s Benefiting from MOOC&#39;s
536,ievo75tk5ys1zv,
77,iew2s32mnfosn,Issue with Personal Question submission
394,iew33g6s7hok5,Ten Simple Rules
179,iex825x7i38342,concerned one of the PF&#39;s was the wrong paper
156,iexmhhp4sy4q7,Class Participation
50,iexmi79vi6346u,Class Participation
270,iexmin39svg4k0,Class Participation
367,iexmj0dfuom204,Class Participation
278,iexmjexhtql2c6,Class Participation
207,iexmju0lxhv6hm,Class Participation
82,iexmk73orb3da,Class Participation
192,iexmkm6djxp6v4,Class Participation
488,iexml2sk4ne6ko,Class Participation
286,iexmljylp2p70m,Class Participation
246,iexmosep41522d,Class Participation
552,iexmp65m57v2ah,Class Participation
221,iexmpjvzc392xt,Class Participation
362,iexmpynp28635y,Class Participation
490,iexmrpkap2g4p4,Thank you!
222,iexmt5vx88q1d3,Thank you!
432,iexmtomhhpz4f2,Thank you!
455,iexmu7qd6bv2gs,Thank you!
191,iexn0ak6uoi3w2,Thank you!
333,iexn0yo3qev4xy,Thank you!
249,iexn1qmnevj5hn,Thank you!
122,iexn3m9mlpb3hy,Thank you!
72,iexn4f7anjm4it,Thank you!
27,iexn5vherm079w,Thank you!
261,iexn6cct4p042t,Thank you!
254,iexn6y9ebph9o,Thank you!
315,iexn7pa8mvi4w4,Thank you!
30,iexq1s182st16q,
37,iexzn9sf9hx4bi,Would you be willing to play an online game with other students to help with my research
3,ieygj084ncc3s0,
159,ieywb3qrz764xb,Feedback process does not seems to be working as intended for the class.
208,ieyyg4h9f823px,
312,iez47uxajww1im,
2,iez5q02cibo6s4,Great Article On Intelligent Tutoring Systems
173,iezqt4r7v2u233,The concept of flipped classroom
103,if0de3s5ykc6ry,
67,if0dq239myp4py,Project Proposal Requirements - Tool-Oriented Proposals
235,if0ei2cw9ut19b,
375,if0elblbtab3dh,Re-use material from mini-proposal for draft proposal?
211,if0j2y6hz669y,devCodeCamp
152,if12pinnjnf2o2,Liar Robots
328,if17ge83o0f3ge,EdTech: (Something new) Classroom for GitHub
527,if17svs0hi82wi,
6,if1c05w09dn49h,This Class
348,if1cd57alxm321,Has anyone seen my mentor?
217,if1ociqoea53oj,Rewrite
497,if24nsqr6363o4,A crazy good idea that&#39;s actually implemented.
186,if2pjzjy2kw5xj,
314,if2zxvgt3d31az,PF Delayed
539,if32o2ctfkl2dz,
59,if35bjs0s461w2,
479,if3bcgpnuof1ol,
121,if3kcvttng41bb,Suggested Spring 2016 Course [lastname]es Thread
227,if3zscdmwdr6z2,Is learning to code overrated?
24,if44ah0fs466mc,
280,if474r0zov12ap,
322,if4k52zva1159a,Team Krash Override &#43; Teacher1: Mentor Discussion
371,if4kp3klko94s0,Gatech Github Org
477,if4nuc4ipjh6rh,Team EMOT &#43; Greg Weber: Mentor Discussion
545,if4o0ll276n706,Team iReady &#43; Greg Weber: Mentor Discussion
435,if4qyx6p8xa5f3,NASA astronaut Mae Jemison pleads: Stop taking all the fun out of science
114,if4t4xnbu9a1g9,
494,if4uva7louq58o,New TA Request
245,if4wta3t31d7pi,Team Video Modeling &#43; Teacher6: Mentor Discussion
389,if5e4eosncu3pb,
230,if5l0l66yc17oa,Put Less Work Into Your Project
427,if5lft9w7d52yt,
62,if5o4gpxbfy29c,Article: When Schools Overlook Introverts
323,if5pi1zwufr144,
241,if5q28nl6d7ml,Poll : If you are working/buil[lastname]g an EdTech app for this semester
377,if5xwj0owlg26q,
424,if6235lcp8m47c,
75,if72326t5zs3l8,A map of over 1500 education startups
465,if72c84okkj7cu,
65,if7au5gl3ib5gy,Team DN &#43; Teacher2: Mentor Discussion
9,if7fd8796eu6x1,Team ES &#43; Teacher3: Mentor Discussion
236,if7fq9zcsxddd,APrep &#43; Teacher2: Mentor Discussion
385,if7m3o3grlx41v,
326,if8d4f8d5fk16x,Article: Confusion and Disarray in the Education Aisle of the App Stores
70,if8lpklncsn79d,
357,if8ps624elf3z4,
485,if8wlp5mkks2gn,
292,if97hiq3di630u,Feedback Note for Student80
393,if97p8gveci765,Just realized this for Peer Feedback...
111,if9qg755vdz6f0,
233,if9z69yxj195tz,
132,ifadsfzmc9u2kl,
557,ifaenapa86vr0,Student33 &#43; Student64 &#43; Teacher7: Project Discussion
147,ifaepeuuekk3ac,
43,ifagtnew7q071g,
57,ifasbdrvyte3dr,Team Vocab &#43; Teacher7: Mentor Discussion
170,ifb39dg4jeb6vo,Interesting article on debunking Microsoft report  about computing occupations
473,ifbde1po8et3nf,EdTech Anonymized Assignments for Project
119,ifbqffj0vg62l,
289,ife5vy0hchn6vv,
18,ife7utn1trtvu,Peer Reviews Driving MOOC Dropouts
500,ifed53gb2epb,
547,iffjqod4amk45n,Classic Ted Talk: Do schools kill creativity?  (IMO: A must watch)
34,ifg3mach1xy5yx,
169,ifgfbgcicb84eg,
325,ifgyhlj8cor4dk,IRB
239,ifh2fisdsgk3yf,Prison Inmates beat  team of  Harvard University undergraduates at debate.
182,ifh8qaf3e5h600,
329,ifhksh9jcj24bw,
15,ifhlvknq2zrr8,If your project is in the realm of career and technical education...
466,ifigcq5fn5t1zf,
146,ifiixn5o85j491,
206,,
